crown_id,individual,site,year,easting,northing,hsi_path,lidar_path,rgb_path,individual_id,species,species_name,label_site,height,stemDiameter,canopyPosition,plantStatus,plot
BONA_2019_NEON.PLA.D19.BONA.01608_918,NEON.PLA.D19.BONA.01608,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01608_918.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01608_918.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01608_918.tif,NEON.PLA.D19.BONA.01608,POTR5,Populus tremuloides Michx.,BONA,,11.8,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01609_917,NEON.PLA.D19.BONA.01609,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01609_917.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01609_917.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01609_917.tif,NEON.PLA.D19.BONA.01609,POTR5,Populus tremuloides Michx.,BONA,,10.0,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01610_919,NEON.PLA.D19.BONA.01610,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01610_919.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01610_919.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01610_919.tif,NEON.PLA.D19.BONA.01610,POTR5,Populus tremuloides Michx.,BONA,,12.9,,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01611_915,NEON.PLA.D19.BONA.01611,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01611_915.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01611_915.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01611_915.tif,NEON.PLA.D19.BONA.01611,POTR5,Populus tremuloides Michx.,BONA,,18.4,,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01613_920,NEON.PLA.D19.BONA.01613,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01613_920.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01613_920.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01613_920.tif,NEON.PLA.D19.BONA.01613,POTR5,Populus tremuloides Michx.,BONA,,14.9,,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01615_913,NEON.PLA.D19.BONA.01615,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01615_913.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01615_913.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01615_913.tif,NEON.PLA.D19.BONA.01615,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",BONA,,19.4,Partially shaded,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01616_912,NEON.PLA.D19.BONA.01616,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01616_912.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01616_912.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01616_912.tif,NEON.PLA.D19.BONA.01616,POTR5,Populus tremuloides Michx.,BONA,,15.2,,Standing dead,unknown
BONA_2019_NEON.PLA.D19.BONA.01618_911,NEON.PLA.D19.BONA.01618,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01618_911.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01618_911.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01618_911.tif,NEON.PLA.D19.BONA.01618,POTR5,Populus tremuloides Michx.,BONA,,12.4,,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01620_910,NEON.PLA.D19.BONA.01620,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01620_910.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01620_910.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01620_910.tif,NEON.PLA.D19.BONA.01620,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",BONA,,16.7,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01621_908,NEON.PLA.D19.BONA.01621,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01621_908.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01621_908.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01621_908.tif,NEON.PLA.D19.BONA.01621,BENE4,Betula neoalaskana Sarg.,BONA,,14.9,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01622_923,NEON.PLA.D19.BONA.01622,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01622_923.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01622_923.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01622_923.tif,NEON.PLA.D19.BONA.01622,POTR5,Populus tremuloides Michx.,BONA,,13.8,Full sun,Standing dead,unknown
BONA_2019_NEON.PLA.D19.BONA.01624_922,NEON.PLA.D19.BONA.01624,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01624_922.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01624_922.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01624_922.tif,NEON.PLA.D19.BONA.01624,POTR5,Populus tremuloides Michx.,BONA,,15.3,,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01625_921,NEON.PLA.D19.BONA.01625,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01625_921.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01625_921.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01625_921.tif,NEON.PLA.D19.BONA.01625,POTR5,Populus tremuloides Michx.,BONA,,14.2,Partially shaded,Standing dead,unknown
BONA_2019_NEON.PLA.D19.BONA.01626_924,NEON.PLA.D19.BONA.01626,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01626_924.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01626_924.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01626_924.tif,NEON.PLA.D19.BONA.01626,POTR5,Populus tremuloides Michx.,BONA,,12.9,Partially shaded,Standing dead,unknown
BONA_2019_NEON.PLA.D19.BONA.01627_900,NEON.PLA.D19.BONA.01627,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01627_900.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01627_900.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01627_900.tif,NEON.PLA.D19.BONA.01627,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",BONA,,12.7,Partially shaded,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01629_925,NEON.PLA.D19.BONA.01629,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01629_925.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01629_925.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01629_925.tif,NEON.PLA.D19.BONA.01629,POTR5,Populus tremuloides Michx.,BONA,,13.2,,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01630_899,NEON.PLA.D19.BONA.01630,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01630_899.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01630_899.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01630_899.tif,NEON.PLA.D19.BONA.01630,POTR5,Populus tremuloides Michx.,BONA,,16.0,Full sun,Standing dead,unknown
BONA_2019_NEON.PLA.D19.BONA.01632_896,NEON.PLA.D19.BONA.01632,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01632_896.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01632_896.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01632_896.tif,NEON.PLA.D19.BONA.01632,PIGL,Picea glauca (Moench) Voss,BONA,,21.7,,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01633_897,NEON.PLA.D19.BONA.01633,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01633_897.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01633_897.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01633_897.tif,NEON.PLA.D19.BONA.01633,BENE4,Betula neoalaskana Sarg.,BONA,,12.9,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01635_898,NEON.PLA.D19.BONA.01635,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01635_898.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01635_898.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01635_898.tif,NEON.PLA.D19.BONA.01635,BENE4,Betula neoalaskana Sarg.,BONA,,12.8,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01636_902,NEON.PLA.D19.BONA.01636,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01636_902.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01636_902.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01636_902.tif,NEON.PLA.D19.BONA.01636,BENE4,Betula neoalaskana Sarg.,BONA,15.0,28.7,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01638_901,NEON.PLA.D19.BONA.01638,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01638_901.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01638_901.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01638_901.tif,NEON.PLA.D19.BONA.01638,BENE4,Betula neoalaskana Sarg.,BONA,,19.3,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01639_909,NEON.PLA.D19.BONA.01639,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01639_909.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01639_909.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01639_909.tif,NEON.PLA.D19.BONA.01639,POTR5,Populus tremuloides Michx.,BONA,,11.8,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01640_907,NEON.PLA.D19.BONA.01640,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01640_907.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01640_907.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01640_907.tif,NEON.PLA.D19.BONA.01640,BENE4,Betula neoalaskana Sarg.,BONA,,11.1,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01641_906,NEON.PLA.D19.BONA.01641,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01641_906.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01641_906.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01641_906.tif,NEON.PLA.D19.BONA.01641,POTR5,Populus tremuloides Michx.,BONA,,16.8,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01642_903,NEON.PLA.D19.BONA.01642,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01642_903.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01642_903.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01642_903.tif,NEON.PLA.D19.BONA.01642,POTR5,Populus tremuloides Michx.,BONA,,16.0,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01644_905,NEON.PLA.D19.BONA.01644,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01644_905.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01644_905.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01644_905.tif,NEON.PLA.D19.BONA.01644,POTR5,Populus tremuloides Michx.,BONA,,13.5,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01645_904,NEON.PLA.D19.BONA.01645,BONA,2019,476000,7226000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01645_904.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01645_904.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01645_904.tif,NEON.PLA.D19.BONA.01645,POTR5,Populus tremuloides Michx.,BONA,,10.3,Full sun,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01765_585,NEON.PLA.D19.BONA.01765,BONA,2019,474000,7225000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01765_585.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01765_585.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01765_585.tif,NEON.PLA.D19.BONA.01765,BENE4,Betula neoalaskana Sarg.,BONA,14.1,24.5,Partially shaded,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01770_568,NEON.PLA.D19.BONA.01770,BONA,2019,474000,7225000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01770_568.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01770_568.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01770_568.tif,NEON.PLA.D19.BONA.01770,BENE4,Betula neoalaskana Sarg.,BONA,14.4,21.2,Partially shaded,Live,unknown
BONA_2019_NEON.PLA.D19.BONA.01773_586,NEON.PLA.D19.BONA.01773,BONA,2019,474000,7225000,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/hsi/BONA_2019_NEON.PLA.D19.BONA.01773_586.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/lidar/BONA_2019_NEON.PLA.D19.BONA.01773_586.tif,/blue/azare/riteshchowdhry/Macrosystems/Data_files/hand_annotated_neon/curated_tiles_20250822/cropped_crowns_modality_organized/rgb/BONA_2019_NEON.PLA.D19.BONA.01773_586.tif,NEON.PLA.D19.BONA.01773,BENE4,Betula neoalaskana Sarg.,BONA,11.2,22.6,Partially shaded,Live,unknown
